OriginSite,OriginBlock,originPlotID,TTtreat,destinationPlotID,turfID,RTtreat ,GRtreat,Old label (Treat),subPlot,year,date,Measure,recorder,Ach mil,Agr cap,Agr mer,Alc alp,Alc sp,Ant alp,Ant dio,Ant odo,Arc alp,Ast alp,Ave fle,Bart alp,Bet nan,Bet pub,Bis viv,Cam rot,Car big ,Car cap,Car nor,Car sp,Car vag,Cer alp,Cer cer,Cer fon,Cer fon,Des ces,Emp her,Epi ana,Epi sp,Euph fri,Euph str,Fes ovi,Fes rub,Fes viv,Gen pur,Hie alp,Hie pil,Hie vul,Jun tri,Luz spi,Leo aut,Luz mul,Luz spi,Luz sp,Nar stri,Oma nor,Oma sup,Oxy dig,Par pal,Par pal,Phle alp,Phyll caer,Pin vul,Poa alp,Poa pra,Pot cra,Pot ere,Pyr min,Pyr nor,Pyr rot,Rum ac-la,Ran acr,Rho ros,Rum ace,Euph str,Sag pro,Sag sag,Sag sp,Sal her,Sal ret ,Salix sp,Sax aiz,Sel sel,Sib pro,Sil aca,Sol vir,Tarax,Tha alp,Tof pus,Tri rep,Vac myr,Ver alp,Ver fru,Ver serp,Vio bif,Vio pal,Nid seedling,Nid gram,pleuro,acro,liver,lichen,litter,soil,rock,totalVascular,totalBryophytes,totalLichen,vegetationHeight,mossHeight,comment
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,12,2009,14-Aug,Presence,W,,,,D,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,1,,,,0,0,0,0,10,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,13,2009,14-Aug,Presence,W,,,F,DF,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,19,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,14,2009,14-Aug,Presence,W,,,1,D,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,2,0,0,50,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,15,2009,14-Aug,Presence,W,,,F,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,0,2,0,0,20,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,16,2009,14-Aug,Presence,W,,,F,1,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,0,2,0,0,20,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,17,2009,14-Aug,Presence,W,,,1,D,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,0,5,0,0,20,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,18,2009,14-Aug,Presence,W,,,F,F,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,D,,,1,,,,,,,,,,,,0,3,0,0,10,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,19,2009,14-Aug,Presence,W,,,F,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,1,0,0,10,10,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,20,2009,14-Aug,Presence,W,,,,F,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,21,2009,14-Aug,Presence,W,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,S,,,,F,1,,,,,,,,,,,1,,,,1,0,0,0,5,20,0,,,,,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,22,2009,14-Aug,Presence,W,,,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,0,0,0,0,15,0,0,,,,5,0.5,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,23,2009,14-Aug,Presence,W,,,1,,,,,F,,,,,1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,1,,,,,,,0,0,0,0,10,0,0,,,,4,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,24,2009,14-Aug,Presence,W,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,0,2,0,0,5,20,0,,,,5,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,25,2009,14-Aug,Presence,W,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,0,0,0,0,20,5,0,,,,5,,
Lavisdalen,2,81,TT3,168,81 TT3 168,,,C,%,2009,14-Aug,Cover,W,,,15,50,3,,,2,,,,,2,,3,,1,,2,,3,,,,,1,,,,,,1,1,,,,,,,,,,,,,,2,,,,1,,,2,1,1,,,,,,,,,,,1,,5,,,,1,15,,,3,,,,,1,,,2,,1,,0.48,1.72,0,0,13.76,4.8,0,80,2,0,4.75,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,1,2009,14-Aug,Presence,W,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,F,,,,,,,,,1,,,,,,,20,0,0,0,3,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,2,2009,14-Aug,Presence,W,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,5,0,0,0,20,5,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,3,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,1,,,,,,,,,,,,,,,D,,,,F,1,,,,1,,,,1,,,1,,,,25,0,0,0,5,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,4,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,10,0,0,0,15,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,5,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,1,,,1,,,,40,0,0,0,5,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,6,2009,14-Aug,Presence,W,,1,,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,10,0,0,0,20,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,7,2009,14-Aug,Presence,W,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,5,0,0,0,60,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,8,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,1,,1,,20,0,0,0,10,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,9,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,1,,,,1,,,1,,,,0,0,0,0,10,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,10,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,1,1,,,,0,0,0,0,0,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,11,2009,14-Aug,Presence,W,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,0,0,0,0,5,5,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,12,2009,14-Aug,Presence,W,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,5,0,0,0,15,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,13,2009,14-Aug,Presence,W,,,1,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,,,,,,1,,,,5,0,0,0,10,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,14,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,0,0,0,0,10,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,15,2009,14-Aug,Presence,W,,1,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,0,0,0,0,5,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,16,2009,14-Aug,Presence,W,,,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,5,0,0,0,0,90,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,17,2009,14-Aug,Presence,W,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,5,0,0,0,5,5,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,18,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,F,,,1,,,,,F,,,,,,,0,0,0,0,5,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,19,2009,14-Aug,Presence,W,,,F,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,S,,,,,,,,1,,,1,,,,0,0,0,0,5,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,20,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,1,,,,,,,10,0,0,0,10,0,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,21,2009,14-Aug,Presence,W,,,,,S,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,20,10,0,,,,,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,22,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,,1,,,,,,,20,0,0,0,0,0,0,,,,4,0.5,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,23,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,1,,,,,,,0,0,0,0,5,0,0,,,,5,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,24,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF,,,,,1,,,,,,,,,,,,,,,10,0,0,0,10,0,0,,,,4,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,25,2009,14-Aug,Presence,W,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,3,,
Lavisdalen,2,82,TT4,197,82 TT4 197,,,1,%,2009,14-Aug,Cover,W,,5,1,1,1,,,4,,,1,,1,,4,1,1,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,2,,,,,,,2,1,,,,,,,,,,,,1,,20,,,,2,8,2,,2,1,,,,3,,1,4,,1,,8.2,0,0,0,10.12,4.6,0,80,8,0,4,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,1,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,2,10,0,0,5,10,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,2,2009,14-Aug,Presence,W,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,10,8,0,0,6,2,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,3,2009,14-Aug,Presence,W,,,,1,1,,,,,,,,,,F,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,50,0,0,0,10,0,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,4,2009,14-Aug,Presence,W,,,,1,1,,,1,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,5,2009,14-Aug,Presence,W,,,F,,S,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,1,,,1,,,,20,0,0,0,0,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,6,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,0,0,0,5,10,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,7,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,F,1,,,,,,,,,,,1,,,,15,1,0,0,5,2,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,8,2009,14-Aug,Presence,W,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fx2,1,,,,,1,,,,,,,,,,,,,,,15,0,0,0,6,10,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,9,2009,14-Aug,Presence,W,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,1,,,,,,,,1,,,,2,0,0,0,10,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,10,2009,14-Aug,Presence,W,,,F,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,1,,,,35,0,0,0,3,10,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,11,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5,0,0,0,30,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,12,2009,14-Aug,Presence,W,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,25,5,0,0,10,1,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,13,2009,14-Aug,Presence,W,,1,1,,,,,1,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,,,,,20,2,0,0,15,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,14,2009,14-Aug,Presence,W,,1,1,,,,,F,,,,,,,1,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,5,0,0,0,10,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,15,2009,14-Aug,Presence,W,,,,,,,,F,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,2,0,0,0,5,60,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,16,2009,14-Aug,Presence,W,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,0,0,30,30,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,17,2009,14-Aug,Presence,W,,,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,F,1,,,1,,,,,,,,,,,,10,0,0,0,20,2,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,18,2009,14-Aug,Presence,W,,,,1,1,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,1,,,,,,,,,,,,,F,,,1,,1,,5,0,0,0,10,20,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,19,2009,14-Aug,Presence,W,,1,,,,,,1,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,5,0,0,0,3,30,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,20,2009,14-Aug,Presence,W,,,,1,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,,20,0,0,0,3,30,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,21,2009,14-Aug,Presence,W,,1,1,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,1,,,1,,,,,1,,,,,1,,20,0,0,0,10,5,0,,,,,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,22,2009,14-Aug,Presence,W,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,F,1,,,F,,,,,,,,1,,,,15,0,0,0,10,2,0,,,,5,0.5,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,23,2009,14-Aug,Presence,W,,,,1,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,1,,,,,,,15,0,0,0,20,0,0,,,,6,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,24,2009,14-Aug,Presence,W,,,F,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,5,0,0,0,30,10,0,,,,7,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,25,2009,14-Aug,Presence,W,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,1,,,,0,5,0,0,30,0,0,,,,6,,
Lavisdalen,2,83,TT1,81,83 TT1 81,,,2,%,2009,14-Aug,Cover,W,,1,3,2,2,,,5,,,,,1,,6,1,1,,4,,1,,,,,,,1,,,,2,,,,,,,,,1,,,,3,,1,,,,,,,3,,,,,,,,1,,,,,,2,4,,,,2,7,,,3,,,,,3,,,4,,1,,13.32,1.28,0,0,11.44,10.36,0,65,20,1,6,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,1,2009,14-Aug,Presence,W,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,F,,,,,,,,D,1,,,,,,,0,5,0,0,30,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,2,2009,14-Aug,Presence,W,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,1,1,,,1,,,,10,5,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,3,2009,14-Aug,Presence,W,,,1,1,,,,1,,,,,,,F,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,1,,1,,5,5,0,0,10,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,4,2009,14-Aug,Presence,W,,,,1,,,,F,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,1,,,,,,,20,5,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,5,2009,14-Aug,Presence,W,,,,,,,,F,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,5,0,0,0,20,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,6,2009,14-Aug,Presence,W,,,,,,,,,,,,,1,,,,D,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,10,2,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,7,2009,14-Aug,Presence,W,,,,,,,,F,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,F,,,,1,,,,,,,,,,,,20,0,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,8,2009,14-Aug,Presence,W,,,,,,,,F,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,1,,,,4,10,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,9,2009,14-Aug,Presence,W,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,1,,,1,1,,,,1,,,1,,,,40,0,0,0,0,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,10,2009,14-Aug,Presence,W,,,1,,S,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,5,5,0,0,10,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,11,2009,14-Aug,Presence,W,,,,1,,,,,,,,,1,,,,D,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,20,5,0,0,5,0,0,,,,,,
Lavisdalen,2,84,TT2,108,84 TT2 108,,,3,12,2009,14-Aug,Presence,W,,,,,,,,,,,1,,1,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,5,10,0,0,5,0,0,,,,,,
