OriginSite;OriginBlock;originPlotID;TTtreat;destinationPlotID;turfID;RTtreat ;GRtreat;Old Treat;subPlot;year;date;Measure;recorder;Ach mil;Agr cap;Alc alp;Alc sp;Ant dio;Ant odo;Ave fle;Bet pub;Bis viv;Botrych ;Cam rot;Car cap;Car pal;Car pil;Cer alp;Cer fon;Des ces;Dianthus ;Epi ana;Euph sp;Fes ovi;Fes rub;Fes viv;Ger syl;Hie pil;Hie vulg;Hyp mac;Hypo mac;Kna arv;Leo aut;Leu vul;Lot cor;Luz mul;Luz pil;Nar stri;Oma syl;Par pal;Pim sax;Pimp  ;Pla lan;Pla maj;Pla med;Pla sp;Poa alp;Poa pra;Pot cra;Pot ere;Pru vul;Ran acr;Ran rep;Rhin min;Rum ace;Rum ac-la;Sag pro;Sag sag;Sag sp;Sal her;Sil aca;Sil vul;Sol vir;Ste gra;Tarax;Tha alp;Tri pra;Tri rep;Vac myr;Ver alp;Ver cha;Ver off;Ver serp;Vic fla;Vio bif;Vio pal;Vio riv;Vio tri;Vio sp;Visc vul;Nid seedling;pleuro;acro;liver;lichen;litter;soil;rock;totalVascular;totalBryophytes;totalLichen;vegetationHeight;mossHeight;comment
Alrust;2;35;TT4;130;35 TT4 130;;;4;4;2009;28-Jul;Presence;KK;;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;10;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;5;2009;28-Jul;Presence;KK;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;0;0;30;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;6;2009;28-Jul;Presence;KK;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;0;0;0;30;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;7;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;0;0;0;40;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;8;2009;28-Jul;Presence;KK;;1;;;;;;;1;;;;;;;;;;;S;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;60;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;9;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;;;;;;;;;;SF;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;0;0;70;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;10;2009;28-Jul;Presence;KK;;1;;;;;;;;1;;;;;;;;;;SF;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;S;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;0;0;60;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;11;2009;28-Jul;Presence;KK;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;;;;;;1;1;0;0;50;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;12;2009;28-Jul;Presence;KK;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;1;1;0;0;20;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;13;2009;28-Jul;Presence;KK;;1;;;;;;;;;;;;;;;;;;SF;;;;;1;;;;;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;1;1;0;0;20;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;14;2009;28-Jul;Presence;KK;;F;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;F;;;;;;;;;;1;0;0;0;10;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;15;2009;28-Jul;Presence;KK;;1;;;;;;;1;;;;;;;;;;;SF;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;0;0;10;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;16;2009;28-Jul;Presence;KK;1;1;;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;0;0;5;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;17;2009;28-Jul;Presence;KK;;1;;;;;;;;;1;;;;;;;;;;;1;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;1;1;;;;1;;;;;;;;;1;1;0;0;0;5;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;18;2009;28-Jul;Presence;KK;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;F;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;0;0;0;10;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;19;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;;;;;;;;;;SF;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;1;;;;;;;;;;1;0;0;0;5;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;20;2009;28-Jul;Presence;KK;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;1;0;0;0;20;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;21;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;1;;;;;;;;;;;;;;1;;;;;1;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;;;;;;;;;1;;;;;1;0;0;0;10;0;0;;;;;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;22;2009;28-Jul;Presence;KK;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;0;0;0;10;0;0;;;;4;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;23;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;;;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;0;0;10;0;0;;;;5;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;24;2009;28-Jul;Presence;KK;1;1;;;;;;;1;;;;;;;;;;;SF;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;0;0;0;20;0;0;;;;3;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;25;2009;28-Jul;Presence;KK;;1;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;0;0;0;10;0;0;;;;9;;
Alrust;2;35;TT4;130;35 TT4 130;;;4;%;2009;28-Jul;Cover;KK;5;40;;;;;;;10;1;1;;;;;1;;;;5;;1;;;5;;;;5;20;;2;;;;;;;;;;1;;1;;;;5;5;;;1;;;;;;;;;;2;;15;10;;;;5;;;;;1;;;;1;0.88;0.44;0;0;23;0;0;70;10;0;5.25;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;1;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;2;2009;28-Jul;Presence;W;1;1;;;;;;;;;1;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;;;1;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;3;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;1;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;4;2009;28-Jul;Presence;W;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;5;2009;28-Jul;Presence;W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;F;;;;;;;;;1;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;6;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;7;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;1;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;8;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;3;3;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;9;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;10;2009;28-Jul;Presence;W;;;;;;;;;;;;;;;;;;;;;;;;;D;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;F;1;;;;F;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;11;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;12;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;0;1;0;0;3;10;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;13;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;0;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;14;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;15;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;16;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;17;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;1;;;;;;;;;1;0;0;0;0;5;5;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;18;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;0;0;0;3;5;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;19;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;20;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1cf;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;21;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;22;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;1;;;;;;;;;;0;1;0;0;3;5;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;23;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;24;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;25;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;3;0;0;;;;;;
Alrust;3;36;TT1;38;36 TT1 38;;;C;%;2009;28-Jul;Cover;W;8;8;;;;;;;;;1;;;;;;;;;;;1;;;25;;1;;8;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;1;;;1;;2;10;;;;2;;;;;;1;;;1;0.2;0.44;0;0;3.08;1.12;0;;11;0;3;;Finner ikke tot bryo i papir-data.
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;1;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;F;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;2;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;3;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;4;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;5;5;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;5;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;S;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;6;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;S;;;;;1;;;;;;1;;;;;1;1;;;;;;;;;1;;;;;0;0;0;0;5;10;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;7;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;10;10;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;8;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;9;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;1;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;1;;;;;0;1;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;10;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;F;;;;;;;;;;;;;;0;0;0;0;10;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;11;2009;28-Jul;Presence;W;;1;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;10;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;12;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;1;1;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;13;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;F;;;;;;;;;1;0;1;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;14;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;15;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;;;D;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;F;;;;;;;;;;;;;;1;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;16;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;10;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;17;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;18;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;1;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;19;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;5;10;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;20;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;1;0;0;0;20;10;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;21;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;1;;;;1;;;;;0;1;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;22;2009;28-Jul;Presence;W;1;;;;;;;;;;;;;;;;;;;;;;;;D;;;;S;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;5;5;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;23;2009;28-Jul;Presence;W;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;24;2009;28-Jul;Presence;W;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;5;5;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;25;2009;28-Jul;Presence;W;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;0;1;0;0;0;0;0;;;;;;
Alrust;3;37;TTC;37;37 TTC;;;1;%;2009;28-Jul;Cover;W;2;15;1;;;;;;;;;;;;;;;2;;;;;;;20;;30;;2;;;1;;;1;;;;;;;;;;;;;4;;;;;4;;;;;;3;;;;;1;10;;;;2;1;;;;8;;;;1;0.12;0.24;0;0;6.2;2.2;0;;5;0;4;;Finner ikke tot bryo i papir-data.
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;1;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;D;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;0;1;0;0;5;5;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;2;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;F;;;;S;0;1;0;0;5;2;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;3;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;0;0;0;0;10;5;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;4;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;20;5;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;5;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;6;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;1;20;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;7;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;D;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;1;;;;;0;1;0;0;5;0;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;8;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;F;;;;;;;;;;;;;;;;;1;;;;1;;;;;1;;;;;0;0;0;0;5;0;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;9;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;10;0;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;10;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;5;10;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;11;2009;28-Jul;Presence;W;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;10;3;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;12;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;0;1;0;0;10;5;0;;;;;;
Alrust;3;38;TT4;136;38 TT4 136;;;2;13;2009;28-Jul;Presence;W;1;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;10;10;0;;;;;;
